               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.034207,             0.12849,           0.0038656,             0.60475,             0.68228,             0.65148,             0.31423,            0.045485,             0.11677,            0.011828,           0.0021717,           0.0021717,           0.0021717
                 155,              0.0342,             0.12834,           0.0036324,             0.56815,             0.67576,              0.6446,             0.30805,            0.047322,             0.11883,            0.011056,           0.0021245,           0.0021245,           0.0021245
                 156,            0.033948,             0.13229,           0.0036705,             0.66085,             0.63652,             0.67942,              0.3421,            0.046184,             0.11722,           0.0089473,           0.0020782,           0.0020782,           0.0020782
                 157,            0.034014,             0.12781,           0.0038036,             0.56039,             0.67316,             0.65581,             0.29811,            0.051286,             0.12579,            0.011531,           0.0020327,           0.0020327,           0.0020327
                 158,             0.03384,             0.12843,           0.0037859,             0.57086,             0.68059,             0.66865,             0.36709,            0.042861,              0.1167,            0.010084,           0.0019881,           0.0019881,           0.0019881
                 159,            0.033978,             0.12773,           0.0039039,             0.60745,             0.63527,             0.62555,               0.276,            0.051127,             0.12239,            0.010979,           0.0019443,           0.0019443,           0.0019443
                 160,            0.033857,             0.13006,           0.0035433,              0.5942,             0.66909,             0.66167,             0.32736,            0.045815,             0.11874,           0.0094285,           0.0019014,           0.0019014,           0.0019014
                 161,            0.033844,             0.12281,           0.0037515,             0.65296,             0.63185,             0.65233,             0.29439,            0.047955,             0.12132,            0.011021,           0.0018594,           0.0018594,           0.0018594
                 162,            0.033886,             0.12655,           0.0036805,             0.57825,             0.71545,             0.67637,             0.31262,            0.046637,             0.11736,           0.0091203,           0.0018183,           0.0018183,           0.0018183
                 163,            0.033546,             0.12999,           0.0036898,             0.60392,             0.63654,             0.63473,             0.29497,            0.048587,             0.12323,            0.010911,           0.0017781,           0.0017781,           0.0017781
                 164,              0.0336,             0.12725,           0.0039006,             0.66519,             0.66802,               0.661,             0.34918,            0.044666,               0.121,           0.0093489,           0.0017389,           0.0017389,           0.0017389
                 165,            0.034046,             0.12663,           0.0036954,             0.60408,             0.69278,             0.65657,             0.35864,            0.043084,             0.11907,           0.0092548,           0.0017005,           0.0017005,           0.0017005
                 166,            0.033532,             0.12792,           0.0036116,             0.62461,             0.66965,             0.66543,             0.33559,            0.044752,             0.12009,             0.01091,           0.0016631,           0.0016631,           0.0016631
                 167,            0.033163,             0.12687,           0.0035261,             0.61584,             0.63667,             0.64812,             0.30656,            0.048565,              0.1242,            0.010249,           0.0016267,           0.0016267,           0.0016267
                 168,            0.033591,             0.12254,           0.0035545,             0.66964,              0.6729,             0.65946,             0.33259,            0.046023,             0.11957,           0.0089805,           0.0015912,           0.0015912,           0.0015912
                 169,            0.033598,             0.12269,           0.0036711,             0.59629,             0.67814,             0.65322,             0.32479,            0.046121,             0.12317,            0.010774,           0.0015566,           0.0015566,           0.0015566
                 170,            0.033569,             0.12668,            0.003733,             0.62852,             0.66592,             0.65682,             0.29302,            0.049385,             0.12606,            0.010818,           0.0015231,           0.0015231,           0.0015231
                 171,            0.033315,             0.12543,           0.0036883,             0.62081,             0.64498,             0.65111,               0.322,            0.048198,             0.12437,            0.010533,           0.0014905,           0.0014905,           0.0014905
                 172,            0.032997,              0.1257,            0.003451,             0.63035,              0.6415,             0.64928,              0.3068,            0.047511,             0.12258,            0.012001,           0.0014589,           0.0014589,           0.0014589
                 173,            0.033063,             0.12185,           0.0034876,             0.58934,               0.645,             0.62882,             0.26495,            0.052784,             0.12643,            0.011127,           0.0014283,           0.0014283,           0.0014283
                 174,            0.033216,             0.12067,           0.0034843,             0.58566,             0.66253,             0.64401,             0.27639,            0.052603,             0.12733,             0.01153,           0.0013987,           0.0013987,           0.0013987
                 175,            0.032791,             0.12135,            0.003424,             0.71336,             0.60598,             0.64518,              0.2863,            0.052041,             0.13094,            0.011236,           0.0013701,           0.0013701,           0.0013701
                 176,            0.033169,             0.12353,           0.0035805,             0.62436,             0.68483,             0.67997,             0.32258,            0.047899,             0.12039,           0.0093798,           0.0013425,           0.0013425,           0.0013425
                 177,            0.032801,             0.12599,           0.0034895,              0.5965,              0.6818,             0.65346,             0.33659,            0.046063,             0.12035,            0.010966,            0.001316,            0.001316,            0.001316
                 178,            0.032826,             0.11972,           0.0034664,             0.63839,             0.66576,             0.65421,             0.32399,            0.047666,             0.12646,            0.011163,           0.0012905,           0.0012905,           0.0012905
                 179,            0.033179,             0.12602,            0.003661,             0.67478,             0.62071,             0.64642,             0.29592,            0.048474,             0.12191,            0.010057,            0.001266,            0.001266,            0.001266
                 180,            0.032994,             0.12156,           0.0036447,              0.6553,             0.64041,             0.64408,             0.29096,            0.048938,             0.12547,            0.010641,           0.0012426,           0.0012426,           0.0012426
                 181,            0.033019,             0.12268,           0.0036424,             0.64457,             0.66583,             0.66077,              0.3324,            0.046371,             0.12196,           0.0098157,           0.0012202,           0.0012202,           0.0012202
                 182,            0.033199,             0.12638,           0.0034613,              0.6421,             0.70071,             0.66506,             0.32693,            0.046808,              0.1219,            0.009766,           0.0011989,           0.0011989,           0.0011989
                 183,            0.032786,             0.12336,           0.0036092,             0.64779,             0.67221,             0.64919,             0.33931,            0.046263,             0.12658,            0.010541,           0.0011787,           0.0011787,           0.0011787
                 184,            0.032754,             0.12628,           0.0035684,             0.63967,              0.6971,             0.65556,             0.34642,            0.045975,             0.12664,           0.0097595,           0.0011595,           0.0011595,           0.0011595
                 185,            0.032801,             0.11824,           0.0037426,             0.64962,             0.65027,             0.62354,             0.26085,            0.052974,             0.12943,           0.0098296,           0.0011414,           0.0011414,           0.0011414
                 186,            0.032908,             0.12361,           0.0034942,             0.64995,             0.62939,             0.62584,             0.28798,            0.050988,             0.13034,            0.010851,           0.0011243,           0.0011243,           0.0011243
                 187,            0.032766,             0.12049,           0.0035375,             0.63436,               0.659,              0.6367,             0.29803,             0.04878,             0.12623,            0.010734,           0.0011084,           0.0011084,           0.0011084
                 188,            0.032666,              0.1237,            0.003761,             0.62319,             0.66571,             0.63731,             0.33302,            0.045843,             0.12855,            0.010656,           0.0010935,           0.0010935,           0.0010935
                 189,            0.032508,              0.1229,           0.0033911,             0.58526,             0.67194,             0.63862,             0.34402,             0.04631,             0.12977,             0.01091,           0.0010797,           0.0010797,           0.0010797
                 190,            0.032799,             0.12361,           0.0037657,             0.71214,             0.62999,             0.65323,             0.31358,            0.050453,             0.12698,           0.0096363,            0.001067,            0.001067,            0.001067
                 191,            0.032907,             0.12185,           0.0036289,             0.65453,             0.66278,             0.65551,             0.34037,            0.047947,             0.12819,            0.010421,           0.0010554,           0.0010554,           0.0010554
                 192,            0.032423,             0.12598,           0.0033975,             0.61839,             0.66514,             0.65019,             0.35983,            0.045062,             0.12504,            0.011762,           0.0010449,           0.0010449,           0.0010449
                 193,            0.033149,              0.1224,           0.0034029,             0.64922,             0.66219,              0.6653,             0.33799,            0.047105,             0.12318,            0.010034,           0.0010355,           0.0010355,           0.0010355
                 194,            0.032664,             0.11492,           0.0034212,             0.66419,             0.66191,             0.65769,             0.33726,            0.047042,             0.12542,           0.0099519,           0.0010272,           0.0010272,           0.0010272
                 195,            0.032617,              0.1188,           0.0034151,             0.66925,             0.67191,             0.65773,             0.32306,            0.048206,             0.12415,             0.00972,             0.00102,             0.00102,             0.00102
                 196,            0.032541,             0.11983,            0.003376,             0.60317,             0.70146,             0.64567,             0.33769,            0.047361,             0.12506,              0.0109,           0.0010139,           0.0010139,           0.0010139
                 197,            0.032794,             0.12143,           0.0034836,             0.65441,             0.66542,              0.6504,             0.34304,            0.045913,             0.12715,            0.011036,           0.0010089,           0.0010089,           0.0010089
                 198,            0.032448,              0.1223,           0.0032472,             0.66793,             0.62443,             0.64373,             0.31382,            0.048063,             0.12887,            0.011346,            0.001005,            0.001005,            0.001005
                 199,            0.032429,              0.1223,           0.0035488,              0.5897,             0.64973,             0.62882,             0.31302,            0.047863,             0.12529,            0.011477,           0.0010022,           0.0010022,           0.0010022
