               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.028376,              0.1092,           0.0031811,             0.62779,             0.63921,             0.66634,             0.37194,            0.041514,             0.12732,           0.0081063,           0.0021245,           0.0021245,           0.0021245
                 156,            0.028718,             0.10814,           0.0029233,             0.59905,             0.68768,             0.67606,             0.41369,            0.037458,             0.12241,           0.0077672,           0.0020782,           0.0020782,           0.0020782
                 157,            0.028442,             0.10981,            0.003065,             0.54606,             0.69242,             0.65061,              0.3837,             0.03904,             0.12474,           0.0085355,           0.0020327,           0.0020327,           0.0020327
                 158,            0.028234,             0.10862,           0.0030174,             0.64796,             0.62036,             0.66304,              0.3665,            0.042202,             0.12722,           0.0080161,           0.0019881,           0.0019881,           0.0019881
                 159,            0.028288,             0.11011,           0.0030128,             0.69068,             0.60036,             0.65895,             0.35628,            0.043812,             0.12869,           0.0080391,           0.0019443,           0.0019443,           0.0019443
                 160,            0.027874,             0.10586,           0.0029591,             0.61657,             0.65159,             0.65718,             0.38513,            0.041485,             0.13106,           0.0076661,           0.0019014,           0.0019014,           0.0019014
                 161,            0.027961,             0.10482,           0.0030349,             0.64826,             0.64162,             0.67269,             0.41288,             0.03943,             0.12892,           0.0081469,           0.0018594,           0.0018594,           0.0018594
                 162,            0.027913,             0.10458,           0.0030143,             0.67082,             0.68501,             0.69335,             0.39081,            0.041312,              0.1258,           0.0068887,           0.0018183,           0.0018183,           0.0018183
                 163,            0.027963,             0.10441,           0.0029895,              0.6872,             0.63614,              0.6719,              0.3691,            0.041068,             0.12698,           0.0080605,           0.0017781,           0.0017781,           0.0017781
                 164,            0.027814,             0.10354,           0.0029973,             0.60191,             0.67924,             0.64636,             0.37297,            0.040634,             0.12816,           0.0088707,           0.0017389,           0.0017389,           0.0017389
                 165,            0.027644,             0.10544,           0.0027126,             0.59064,             0.69604,             0.67188,             0.40155,            0.039203,             0.12626,           0.0066417,           0.0017005,           0.0017005,           0.0017005
                 166,            0.027623,             0.10269,           0.0029223,             0.67397,             0.65664,             0.65601,             0.39077,            0.039725,             0.12797,           0.0081591,           0.0016631,           0.0016631,           0.0016631
                 167,            0.027932,             0.10141,           0.0029756,              0.6191,             0.67409,             0.66516,             0.38673,             0.04042,             0.13212,           0.0077804,           0.0016267,           0.0016267,           0.0016267
                 168,            0.027849,             0.10386,           0.0028194,             0.60236,             0.69104,             0.65073,              0.3744,            0.040498,              0.1299,           0.0071442,           0.0015912,           0.0015912,           0.0015912
                 169,            0.027541,             0.10123,           0.0029103,             0.61705,             0.63021,              0.6338,             0.35551,            0.043021,              0.1377,           0.0084146,           0.0015566,           0.0015566,           0.0015566
                 170,            0.027416,             0.10237,           0.0028707,             0.67906,             0.58792,              0.6393,             0.35996,            0.042723,             0.13584,           0.0079814,           0.0015231,           0.0015231,           0.0015231
                 171,            0.027332,              0.1064,           0.0027926,             0.65849,             0.64903,             0.66779,             0.38261,            0.041557,              0.1286,           0.0068006,           0.0014905,           0.0014905,           0.0014905
                 172,            0.027335,             0.10426,           0.0027326,             0.63899,             0.64454,             0.64545,             0.37471,            0.042514,             0.13247,           0.0081984,           0.0014589,           0.0014589,           0.0014589
                 173,             0.02745,             0.10179,           0.0029614,             0.70742,             0.62754,              0.6866,             0.41484,            0.038646,             0.12358,           0.0072027,           0.0014283,           0.0014283,           0.0014283
                 174,            0.026908,             0.10232,           0.0027338,             0.68241,             0.63254,              0.6555,             0.36143,            0.043111,             0.13493,           0.0078885,           0.0013987,           0.0013987,           0.0013987
                 175,            0.027138,             0.10435,           0.0027451,             0.59803,             0.68061,             0.64954,             0.34901,            0.042726,             0.13137,           0.0067434,           0.0013701,           0.0013701,           0.0013701
                 176,            0.027172,             0.10334,           0.0028759,             0.62802,             0.67267,             0.66301,             0.39515,            0.038994,              0.1268,           0.0078905,           0.0013425,           0.0013425,           0.0013425
                 177,            0.027126,             0.10177,           0.0029544,             0.61864,             0.62438,             0.63321,              0.3629,            0.040602,             0.13248,           0.0095983,            0.001316,            0.001316,            0.001316
                 178,            0.026765,             0.10025,           0.0027131,             0.60745,             0.67333,             0.65466,             0.38706,            0.039663,             0.12869,            0.008136,           0.0012905,           0.0012905,           0.0012905
                 179,            0.027063,              0.1011,           0.0028005,             0.56934,             0.65127,             0.63416,             0.35603,            0.042961,             0.13509,           0.0091513,            0.001266,            0.001266,            0.001266
                 180,            0.026536,             0.10262,           0.0028271,             0.63266,             0.63971,             0.65002,             0.35127,            0.044136,             0.13731,           0.0081937,           0.0012426,           0.0012426,           0.0012426
                 181,            0.027012,              0.1031,            0.002659,             0.66474,             0.63319,             0.65957,             0.37901,            0.040908,             0.13116,            0.007454,           0.0012202,           0.0012202,           0.0012202
                 182,            0.027107,             0.10004,           0.0029007,             0.67747,             0.64193,             0.66805,             0.40464,             0.03931,              0.1297,           0.0068888,           0.0011989,           0.0011989,           0.0011989
                 183,            0.026914,             0.10269,            0.002771,             0.65164,             0.65348,             0.66785,             0.39344,            0.040611,             0.13023,           0.0070308,           0.0011787,           0.0011787,           0.0011787
                 184,            0.026731,              0.1033,           0.0026606,             0.64555,              0.6698,             0.67111,             0.37624,            0.040402,              0.1293,           0.0076649,           0.0011595,           0.0011595,           0.0011595
                 185,            0.026639,             0.10345,           0.0027492,             0.63107,             0.64244,             0.65649,             0.38078,             0.04104,              0.1361,           0.0085525,           0.0011414,           0.0011414,           0.0011414
                 186,            0.026583,             0.10096,           0.0025858,             0.67549,             0.61068,             0.64821,             0.36252,             0.04149,               0.134,           0.0079239,           0.0011243,           0.0011243,           0.0011243
                 187,            0.026582,             0.09776,           0.0025446,             0.66991,             0.62181,             0.64404,             0.38252,            0.040692,             0.13908,           0.0085222,           0.0011084,           0.0011084,           0.0011084
                 188,            0.026754,            0.099921,           0.0027266,             0.67459,             0.62197,             0.64365,             0.36581,            0.041477,             0.13425,           0.0086002,           0.0010935,           0.0010935,           0.0010935
                 189,            0.026433,            0.098783,           0.0025828,             0.60814,             0.69786,             0.66506,             0.38376,            0.039963,             0.13051,           0.0073562,           0.0010797,           0.0010797,           0.0010797
                 190,            0.026438,            0.099353,           0.0027031,             0.64029,             0.64663,             0.64144,             0.38717,            0.038916,             0.13559,           0.0086859,            0.001067,            0.001067,            0.001067
                 191,             0.02648,            0.099991,           0.0027333,             0.66631,             0.61004,             0.63861,             0.39311,            0.038002,             0.13144,            0.008703,           0.0010554,           0.0010554,           0.0010554
                 192,            0.026634,              0.1012,           0.0027511,             0.73414,             0.60722,              0.6625,             0.39349,            0.040751,             0.13569,           0.0070361,           0.0010449,           0.0010449,           0.0010449
                 193,            0.026736,            0.096172,           0.0027207,             0.61395,             0.67861,             0.65946,             0.39654,            0.040309,              0.1341,           0.0073118,           0.0010355,           0.0010355,           0.0010355
                 194,            0.026469,             0.09601,           0.0027179,             0.68053,              0.5959,             0.61802,             0.34884,            0.041304,             0.13818,           0.0094305,           0.0010272,           0.0010272,           0.0010272
                 195,            0.026233,            0.098243,           0.0026512,             0.62053,             0.66055,             0.63849,             0.37885,            0.039209,             0.13219,           0.0082048,             0.00102,             0.00102,             0.00102
                 196,            0.026254,            0.098653,           0.0026871,             0.66375,             0.63407,             0.65163,             0.36965,            0.040157,             0.13116,           0.0075141,           0.0010139,           0.0010139,           0.0010139
                 197,            0.026333,            0.098848,           0.0027816,             0.65915,              0.6201,             0.64632,             0.36346,            0.041083,             0.13469,            0.007527,           0.0010089,           0.0010089,           0.0010089
                 198,            0.026039,             0.10016,           0.0026512,             0.62975,             0.61714,             0.62129,             0.35691,            0.041817,             0.14223,           0.0089773,            0.001005,            0.001005,            0.001005
                 199,            0.026036,            0.098399,           0.0028204,              0.6821,             0.61695,             0.64456,             0.37585,            0.042398,             0.14205,           0.0080799,           0.0010022,           0.0010022,           0.0010022
