               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.029775,             0.11112,           0.0032762,             0.62055,              0.6171,             0.65962,             0.34678,            0.043281,             0.12892,           0.0095656,           0.0020782,           0.0020782,           0.0020782
                 157,            0.030066,             0.11373,           0.0032512,             0.55276,             0.62742,             0.62742,              0.3153,            0.044124,             0.13507,            0.011896,           0.0020327,           0.0020327,           0.0020327
                 158,            0.029869,             0.10771,           0.0032178,             0.59848,             0.66399,             0.66185,             0.35631,            0.042754,             0.12932,           0.0092328,           0.0019881,           0.0019881,           0.0019881
                 159,            0.030009,             0.10973,           0.0031927,             0.52674,              0.6584,             0.63722,             0.32567,            0.044891,             0.13971,            0.011056,           0.0019443,           0.0019443,           0.0019443
                 160,            0.029215,             0.11268,           0.0032891,             0.65563,             0.65798,             0.68382,              0.3498,            0.042484,             0.12363,           0.0090849,           0.0019014,           0.0019014,           0.0019014
                 161,            0.029676,             0.11715,           0.0031558,             0.58662,             0.63292,             0.63957,             0.30411,            0.045614,             0.13111,            0.010335,           0.0018594,           0.0018594,           0.0018594
                 162,            0.029338,             0.10773,           0.0030877,             0.60663,             0.64325,             0.65753,             0.34897,            0.041866,             0.12863,            0.010906,           0.0018183,           0.0018183,           0.0018183
                 163,            0.029391,             0.10956,           0.0031088,             0.58377,               0.655,             0.64375,             0.33366,            0.044461,             0.13598,              0.0117,           0.0017781,           0.0017781,           0.0017781
                 164,            0.029661,             0.10765,            0.003263,             0.63302,             0.63653,             0.66924,             0.36945,            0.041497,             0.13037,           0.0094964,           0.0017389,           0.0017389,           0.0017389
                 165,            0.029414,             0.10689,           0.0031099,             0.61378,             0.62684,             0.64693,             0.31146,            0.044775,             0.13257,            0.010923,           0.0017005,           0.0017005,           0.0017005
                 166,            0.029438,             0.11058,           0.0030552,             0.58456,             0.66792,             0.66697,             0.32716,            0.043331,             0.12646,           0.0099425,           0.0016631,           0.0016631,           0.0016631
                 167,            0.029167,             0.10763,            0.002991,             0.58676,             0.67737,             0.66838,             0.33733,            0.042786,             0.12723,           0.0091838,           0.0016267,           0.0016267,           0.0016267
                 168,             0.02927,             0.10545,           0.0030996,             0.73956,             0.55938,             0.65022,             0.33675,            0.043828,             0.13014,            0.010545,           0.0015912,           0.0015912,           0.0015912
                 169,            0.029053,             0.10813,           0.0030854,             0.63573,             0.61067,             0.64785,             0.32108,            0.045067,             0.13647,            0.011621,           0.0015566,           0.0015566,           0.0015566
                 170,            0.029189,              0.1085,             0.00313,             0.61209,             0.64557,             0.65733,             0.31648,            0.046643,              0.1391,            0.010759,           0.0015231,           0.0015231,           0.0015231
                 171,            0.029279,             0.11023,           0.0030217,             0.64233,             0.62088,             0.64558,             0.32952,             0.04426,              0.1338,            0.010514,           0.0014905,           0.0014905,           0.0014905
                 172,            0.029177,             0.10453,           0.0031106,             0.70729,             0.55412,             0.63393,             0.34145,            0.042417,             0.13481,            0.011535,           0.0014589,           0.0014589,           0.0014589
                 173,            0.028966,             0.11002,           0.0031131,             0.64418,             0.60464,             0.65015,             0.33493,            0.043205,             0.13609,            0.011019,           0.0014283,           0.0014283,           0.0014283
                 174,            0.029051,             0.11201,           0.0032416,              0.6854,             0.59155,             0.64541,              0.3222,            0.045347,             0.13835,            0.010695,           0.0013987,           0.0013987,           0.0013987
                 175,            0.028505,              0.1101,           0.0030187,             0.63648,              0.5865,             0.63429,             0.33947,             0.04358,             0.14072,            0.011902,           0.0013701,           0.0013701,           0.0013701
                 176,            0.028819,             0.10643,           0.0029642,             0.59202,             0.64296,             0.64981,             0.32547,            0.044236,             0.13588,            0.010741,           0.0013425,           0.0013425,           0.0013425
                 177,            0.028947,             0.10724,           0.0029269,             0.67224,             0.59368,             0.64059,             0.30723,            0.046668,             0.13575,            0.011497,            0.001316,            0.001316,            0.001316
                 178,            0.029123,             0.10786,           0.0029877,             0.55888,             0.67975,             0.65497,             0.35115,            0.043261,             0.13482,            0.011913,           0.0012905,           0.0012905,           0.0012905
                 179,              0.0287,             0.10785,           0.0029385,              0.6735,             0.59663,             0.65033,             0.34213,            0.043423,              0.1342,            0.010699,            0.001266,            0.001266,            0.001266
                 180,            0.028535,             0.10801,           0.0028647,              0.6282,             0.63601,             0.65839,             0.34173,            0.043756,             0.13627,           0.0097632,           0.0012426,           0.0012426,           0.0012426
                 181,            0.028797,             0.10414,           0.0029543,             0.65835,              0.5811,             0.63187,             0.33227,            0.044862,             0.14192,             0.01255,           0.0012202,           0.0012202,           0.0012202
                 182,            0.028435,             0.10519,           0.0028113,             0.61818,             0.59156,             0.62509,             0.30133,            0.047201,             0.14148,            0.011433,           0.0011989,           0.0011989,           0.0011989
                 183,            0.028723,             0.10945,           0.0027631,             0.60971,             0.61265,             0.63022,             0.31017,            0.047302,              0.1442,            0.012342,           0.0011787,           0.0011787,           0.0011787
                 184,            0.028392,             0.10741,           0.0030023,             0.60291,             0.62883,             0.64259,             0.32348,            0.045689,             0.13895,            0.011059,           0.0011595,           0.0011595,           0.0011595
                 185,            0.028398,             0.10538,           0.0028316,             0.58866,             0.65664,             0.65676,             0.34314,            0.044104,             0.13554,            0.010017,           0.0011414,           0.0011414,           0.0011414
                 186,            0.028154,             0.10504,           0.0029272,             0.70943,              0.6029,             0.65738,             0.33101,             0.04456,             0.13875,            0.011433,           0.0011243,           0.0011243,           0.0011243
                 187,            0.028289,             0.10585,           0.0030727,             0.57735,              0.6641,             0.65402,              0.3443,            0.043645,              0.1384,            0.011124,           0.0011084,           0.0011084,           0.0011084
                 188,            0.028293,             0.10819,           0.0029113,              0.6709,             0.61028,             0.64231,             0.30586,            0.047447,             0.14377,            0.011173,           0.0010935,           0.0010935,           0.0010935
                 189,             0.02828,              0.1042,           0.0028384,             0.67544,             0.59539,             0.64216,             0.33494,            0.044763,             0.13923,            0.010685,           0.0010797,           0.0010797,           0.0010797
                 190,            0.028256,             0.10751,           0.0028206,             0.69241,             0.60415,             0.66358,             0.32784,            0.045364,             0.13355,            0.010359,            0.001067,            0.001067,            0.001067
                 191,            0.028277,             0.10418,           0.0028864,             0.54144,             0.68893,             0.64731,             0.32306,             0.04673,             0.14051,           0.0089845,           0.0010554,           0.0010554,           0.0010554
                 192,            0.028463,             0.10447,            0.002893,             0.53473,             0.68023,             0.63897,             0.31952,            0.045912,             0.13907,            0.010024,           0.0010449,           0.0010449,           0.0010449
                 193,            0.028285,             0.10435,           0.0027687,             0.54777,              0.7107,             0.64785,             0.30434,            0.046679,             0.13771,            0.010507,           0.0010355,           0.0010355,           0.0010355
                 194,             0.02809,             0.10273,           0.0028938,             0.65774,             0.64133,             0.66229,             0.29461,            0.049172,             0.14061,            0.011431,           0.0010272,           0.0010272,           0.0010272
                 195,              0.0282,             0.10412,           0.0028733,             0.61521,             0.64963,             0.65226,              0.3219,            0.045129,             0.13587,            0.012153,             0.00102,             0.00102,             0.00102
