               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 146,            0.030693,             0.11302,           0.0030313,             0.70535,             0.72767,              0.7246,             0.44742,            0.037083,             0.13705,            0.009752,           0.0057355,           0.0057355,           0.0057355
                 147,            0.030851,             0.11189,           0.0031908,             0.74526,               0.724,             0.74613,             0.42992,            0.040186,              0.1412,           0.0080893,           0.0056884,           0.0056884,           0.0056884
                 148,            0.030154,             0.11057,           0.0031562,             0.78517,              0.6808,             0.72838,             0.37128,            0.045154,             0.14389,           0.0074175,           0.0056413,           0.0056413,           0.0056413
                 149,            0.029673,             0.11181,           0.0029674,             0.76036,             0.71933,             0.75286,             0.42105,            0.039384,             0.13649,           0.0069143,           0.0055942,           0.0055942,           0.0055942
                 150,            0.030934,             0.10795,            0.003027,             0.73217,             0.73289,             0.74761,             0.42887,            0.039539,             0.13778,           0.0085574,           0.0055471,           0.0055471,           0.0055471
                 151,            0.030333,             0.11144,           0.0031145,             0.76195,             0.71958,             0.75822,             0.45443,            0.038083,             0.13336,           0.0076326,              0.0055,              0.0055,              0.0055
                 152,            0.030592,             0.10926,           0.0030994,             0.74973,             0.73702,             0.75368,             0.43484,            0.038764,             0.13603,           0.0073753,           0.0054529,           0.0054529,           0.0054529
                 153,            0.029527,             0.10908,           0.0031301,             0.72837,             0.75687,             0.75887,             0.44932,            0.038342,             0.13601,            0.007438,           0.0054058,           0.0054058,           0.0054058
                 154,            0.029957,             0.10817,           0.0029905,             0.72859,             0.75259,             0.76303,             0.44117,            0.039318,             0.14025,           0.0073076,           0.0053587,           0.0053587,           0.0053587
                 155,            0.029239,             0.10785,           0.0030947,             0.76606,             0.72771,             0.75914,             0.45648,            0.037533,             0.14181,           0.0078614,           0.0053116,           0.0053116,           0.0053116
                 156,            0.029475,             0.10813,           0.0029255,             0.70449,             0.76672,              0.7544,             0.44563,            0.036556,             0.13627,           0.0082589,           0.0052645,           0.0052645,           0.0052645
                 157,            0.029486,             0.10631,           0.0031076,             0.74573,             0.72642,             0.74498,             0.42463,            0.039783,             0.13916,           0.0081775,           0.0052174,           0.0052174,           0.0052174
                 158,            0.030584,             0.10944,           0.0028839,              0.7511,             0.70309,             0.73453,             0.45667,            0.036764,              0.1342,           0.0092387,           0.0051704,           0.0051704,           0.0051704
                 159,            0.029852,             0.10856,           0.0030124,               0.762,             0.71552,             0.75314,             0.44095,            0.038273,              0.1374,           0.0082346,           0.0051234,           0.0051234,           0.0051234
                 160,            0.029257,             0.10951,            0.003032,             0.76322,             0.70697,             0.74828,             0.42946,            0.039775,             0.14476,           0.0087027,           0.0050765,           0.0050765,           0.0050765
                 161,            0.029484,             0.10641,           0.0028324,             0.78028,             0.68867,             0.74872,             0.43977,            0.040668,             0.14199,           0.0069443,           0.0050296,           0.0050296,           0.0050296
                 162,              0.0297,             0.10652,           0.0029598,             0.71187,             0.73609,             0.73049,             0.39992,             0.04228,             0.14569,           0.0078457,           0.0049828,           0.0049828,           0.0049828
                 163,            0.029271,             0.10386,           0.0030095,              0.7492,             0.74995,             0.76119,             0.43832,            0.039672,             0.13848,            0.007727,            0.004936,            0.004936,            0.004936
                 164,            0.028975,             0.10313,           0.0029064,             0.73244,             0.71366,             0.72776,             0.46099,            0.036409,             0.14112,           0.0095951,           0.0048893,           0.0048893,           0.0048893
                 165,            0.029027,             0.10356,           0.0027925,             0.75051,             0.70404,             0.74034,             0.43634,            0.039375,             0.14228,           0.0079174,           0.0048426,           0.0048426,           0.0048426
                 166,            0.028934,             0.10433,           0.0030047,             0.67936,             0.72271,             0.71172,             0.42049,            0.039106,             0.13993,            0.010074,            0.004796,            0.004796,            0.004796
                 167,            0.029461,             0.10812,           0.0028482,             0.72664,             0.74325,              0.7421,              0.4409,            0.039536,             0.14554,           0.0082695,           0.0047495,           0.0047495,           0.0047495
                 168,            0.028771,             0.10509,           0.0027968,             0.75296,              0.6965,             0.74055,             0.44116,             0.03844,              0.1415,           0.0095543,           0.0047031,           0.0047031,           0.0047031
                 169,            0.028076,              0.1056,           0.0026746,             0.67169,             0.75602,              0.7255,             0.43615,            0.039139,             0.14715,           0.0089661,           0.0046568,           0.0046568,           0.0046568
                 170,            0.027901,             0.10256,           0.0027952,             0.75434,             0.73205,             0.76288,              0.4544,            0.039138,             0.14317,           0.0068062,           0.0046105,           0.0046105,           0.0046105
                 171,            0.028558,             0.10309,           0.0029015,             0.74386,             0.66244,             0.70297,             0.39765,             0.04133,             0.15046,           0.0090864,           0.0045644,           0.0045644,           0.0045644
                 172,            0.028172,             0.10572,           0.0027078,             0.69209,             0.73017,             0.72391,             0.44719,            0.038349,              0.1483,            0.010155,           0.0045184,           0.0045184,           0.0045184
                 173,            0.028421,             0.10277,           0.0025908,             0.73782,             0.74688,             0.75071,             0.43675,            0.040907,             0.14595,           0.0070024,           0.0044724,           0.0044724,           0.0044724
                 174,              0.0286,             0.10098,           0.0029184,              0.7108,             0.72284,             0.73736,             0.42184,            0.039168,             0.14471,           0.0094226,           0.0044266,           0.0044266,           0.0044266
                 175,            0.028759,              0.1017,            0.002662,             0.73677,             0.72592,             0.74835,             0.43487,            0.040498,             0.14568,           0.0083628,           0.0043809,           0.0043809,           0.0043809
                 176,            0.028185,             0.10593,           0.0029074,             0.72527,             0.66502,             0.69816,             0.40685,            0.041035,             0.15271,             0.01093,           0.0043353,           0.0043353,           0.0043353
                 177,             0.02771,            0.099791,           0.0027219,             0.66264,             0.73649,              0.7214,             0.43898,             0.03994,             0.14989,           0.0095832,           0.0042899,           0.0042899,           0.0042899
                 178,            0.027757,             0.10097,           0.0027927,             0.72239,             0.72137,             0.73497,             0.42905,              0.0403,             0.15213,           0.0082827,           0.0042445,           0.0042445,           0.0042445
